Timestamp,Open,High,Low,Close,PrevClose,Change,Volume,TotalVolume,BuyQty,SellQty,BuyPrice,SellPrice,TotalBuyQty,TotalSellQty,AvgPrice,UpperCircuit,LowerCircuit,Exchange,StockName,Trend,MA_Fast,MA_Slow,BB_Mid,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Hist,UpMove,DownMove,+DM,-DM,TR_tmp1,TR_tmp2,TR_tmp3,TR,+DI,-DI,DX,ADX
2025-08-01 14:55:45,240.1,240.71,234.05,236.92,241.0,-1.69,250,10730817,310,140,236.9,236.92,1420850,1081709,236.29,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.96333333333334,,,,,,0.008228913474056299,0.010827660526387489,-0.00259874705233119,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:45,240.1,240.71,234.05,236.92,241.0,-1.69,250,10731347,311,163,236.9,236.92,1420808,1045625,236.29,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.95444444444442,,,,,,0.005108562619824397,0.00968384094507487,-0.004575278325250473,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:46,240.1,240.71,234.05,236.92,241.0,-1.69,37,10731347,311,163,236.9,236.92,1420808,1045625,236.29,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.95111111111112,,,,,,0.002605626051774834,0.008268197966414863,-0.005662571914640029,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:46,240.1,240.71,234.05,236.9,241.0,-1.7000000000000002,840,10732789,182,126,236.9,236.92,1417761,1084609,236.29,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.94555555555553,,,,,,-0.00098049947652612,0.006418458477826666,-0.007398957954352786,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:47,240.1,240.71,234.05,236.92,241.0,-1.7000000000000002,179,10732789,182,126,236.9,236.92,1417761,1084609,236.29,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.94222222222223,,,,,,-0.002183526605762154,0.004698061461108903,-0.0068815880668710565,0.0,0.0,0.0,0.0,6.659999999999997,3.8100000000000023,2.8499999999999943,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:47,240.1,240.71,234.05,236.92,241.0,-1.69,3,10733023,184,108,236.9,236.92,1417558,1094061,236.29,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.93333333333334,,,,,,-0.003101185734351475,0.003138212022016827,-0.006239397756368302,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:48,240.1,240.71,234.05,236.92,241.0,-1.69,8,10733023,184,108,236.9,236.92,1417558,1094061,236.29,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.92444444444442,,,,,,-0.00378480829107275,0.0017536079593989118,-0.005538416250471662,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:48,240.1,240.71,234.05,236.9,241.0,-1.7000000000000002,55,10734661,18,172,236.89,236.92,1420957,1082718,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.91555555555553,,,,,,-0.005872719886326649,0.00022834239025379963,-0.006101062276580449,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:49,240.1,240.71,234.05,236.92,241.0,-1.7000000000000002,72,10734661,18,172,236.89,236.92,1420957,1082718,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.91555555555553,,,,,,-0.005846180881036389,-0.000986562264004238,-0.004859618617032151,0.0,0.0,0.0,0.0,6.659999999999997,3.8100000000000023,2.8499999999999943,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:49,240.1,240.71,234.05,236.89,241.0,-1.71,97,10735039,21,74,236.89,236.92,1419620,1084915,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.91222222222223,,236.94,0.03670651741931089,237.0134130348386,236.8665869651614,-0.00815192746230764,-0.0024196353036649186,-0.005732292158642721,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:50,240.1,240.71,234.05,236.92,241.0,-1.71,3,10735039,21,74,236.89,236.92,1419620,1084915,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.91222222222223,236.93904761904764,236.94,0.03670651741931089,237.0134130348386,236.8665869651614,-0.0074723622201702256,-0.0034301806869659803,-0.004042181533204245,0.0,0.0,0.0,0.0,6.659999999999997,3.8200000000000216,2.839999999999975,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:50,240.1,240.71,234.05,236.92,241.0,-1.69,10,10735072,22,41,236.89,236.92,1419622,1079814,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.91222222222223,236.93904761904759,236.93599999999998,0.034089665049098515,237.00417933009817,236.8678206699018,-0.006854784184611162,-0.004115101386495017,-0.0027396827981161454,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:51,240.1,240.71,234.05,236.92,241.0,-1.69,2,10735072,22,41,236.89,236.92,1419622,1079814,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.91444444444446,236.93523809523808,236.93199999999996,0.030710875838030578,236.993421751676,236.8705782483239,-0.00629280955070044,-0.004550643019336102,-0.0017421665313643378,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:52,240.1,240.71,234.05,236.97,241.0,-1.69,29,10735072,22,41,236.89,236.92,1419622,1079814,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.91999999999996,236.93380952380951,236.933,0.03163941579076635,236.99627883158152,236.86972116841847,-0.001792199116152915,-0.0039989542386994655,0.0022067551225465505,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:51,240.1,240.71,234.05,236.97,241.0,-1.67,29,10735142,9,335,236.89,236.97,1421566,1083765,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.92555555555555,236.9347619047619,236.93400000000003,0.032509108035520796,236.99901821607108,236.86898178392897,0.0017543440917222597,-0.0028482945726151206,0.00460263866433738,0.0,0.0,0.0,0.0,6.659999999999997,3.740000000000009,2.9199999999999875,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:53,240.1,240.71,234.05,236.95,241.0,-1.67,2,10735142,9,335,236.89,236.97,1421566,1083765,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.92888888888885,236.9347619047619,236.93400000000003,0.032509108035520796,236.99901821607108,236.86898178392897,0.0029175406894523803,-0.0016951275202016205,0.004612668209654001,0.0,0.0,0.0,0.0,6.659999999999997,3.740000000000009,2.9199999999999875,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:53,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,2,10735379,93,234,236.85,236.95,1417731,1082712,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.93444444444444,236.9347619047619,236.9315,0.02888725816363778,236.98927451632727,236.87372548367273,0.0037956287282554513,-0.0005969762705102063,0.0043926049987656575,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:54,240.1,240.71,234.05,236.94,241.0,-1.6800000000000002,10,10735379,93,234,236.85,236.95,1417731,1082712,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.93666666666664,236.9319047619048,236.92850000000004,0.024121403467988668,236.97674280693602,236.88025719306407,0.0036426136164493528,0.00025094170688170554,0.003391671909567647,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:54,240.1,240.71,234.05,236.92,241.0,-1.69,2,10735430,14,31,236.85,236.92,1414578,1081573,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.94,236.92809523809524,236.9255,0.020894471693993943,236.96728894338798,236.88371105661201,0.0018857771201226114,0.0005779087895298868,0.0013078683305927246,0.0,0.0,0.0,0.0,6.659999999999997,3.7700000000000102,2.8899999999999864,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:55,240.1,240.71,234.05,236.92,241.0,-1.69,2,10735430,14,31,236.85,236.92,1414578,1081573,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.94,236.92523809523806,236.92549999999997,0.020894471693993943,236.96728894338796,236.883711056612,0.000487847932134855,0.0005598966180508805,-7.204868591602549e-05,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:55,240.1,240.71,234.05,236.93,241.0,-1.69,1,10735435,15,68,236.85,236.93,1416248,1051044,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.9411111111111,236.92571428571426,236.926,0.02087557121821692,236.9677511424364,236.88424885756356,0.00018476554350854713,0.0004848704031424138,-0.0003001048596338667,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:56,240.1,240.71,234.05,236.93,241.0,-1.69,5,10735435,15,68,236.85,236.93,1416248,1051044,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.94222222222223,236.92619047619047,236.92649999999998,0.020844032340531213,236.96818806468104,236.8848119353189,-5.479775862227143e-05,0.0003769367707894768,-0.00043173452941174824,0.0,0.0,0.0,0.0,6.659999999999997,3.780000000000001,2.8799999999999955,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:56,240.1,240.71,234.05,236.92,241.0,-1.69,4,10735463,12,15,236.85,236.92,1413060,1088229,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.93666666666664,236.92619047619047,236.92649999999998,0.020844032340531213,236.96818806468104,236.8848119353189,-0.0010395861263248207,9.363219136661731e-05,-0.0011332183176914381,0.0,0.0,0.0,0.0,6.659999999999997,3.780000000000001,2.8799999999999955,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:57,240.1,240.71,234.05,236.92,241.0,-1.69,4,10735463,12,15,236.85,236.92,1413060,1088229,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.93111111111114,236.92619047619047,236.9275,0.019967078167044156,236.9674341563341,236.88756584366593,-0.0017992968288922384,-0.00028495361268515387,-0.0015143432162070846,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:57,240.1,240.71,234.05,236.85,241.0,-1.72,4,10735488,939,145,236.8,236.85,1407905,1051962,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.91999999999996,236.9238095238095,236.92399999999998,0.02643761275954965,236.97687522551908,236.87112477448088,-0.007958052543727945,-0.0018195733988937122,-0.006138479144834233,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:58,240.1,240.71,234.05,236.8,241.0,-1.72,15,10735488,939,145,236.8,236.85,1407905,1051962,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.90333333333334,236.91809523809522,236.91799999999998,0.03833371471972964,236.99466742943943,236.84133257056052,-0.016681202433744602,-0.004791899205863891,-0.011889303227880711,0.0,0.0,0.0,0.0,6.659999999999997,3.8600000000000136,2.799999999999983,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:58,240.1,240.71,234.05,236.85,241.0,-1.72,3,10735513,171,141,236.81,236.85,1408790,1096647,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.89333333333332,236.91476190476192,236.9145,0.04122786487448263,236.99695572974898,236.83204427025103,-0.019336875966558864,-0.007700894558002886,-0.011635981408555977,0.0,0.0,0.0,0.0,6.659999999999997,3.9099999999999966,2.75,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:59,240.1,240.71,234.05,236.8,241.0,-1.72,225,10735513,171,141,236.81,236.85,1408790,1096647,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.88,236.90904761904758,236.90949999999998,0.048501220820266026,237.00650244164052,236.81249755835944,-0.025185772598064204,-0.01119787016601515,-0.013987902432049054,0.0,0.0,0.0,0.0,6.659999999999997,3.8600000000000136,2.799999999999983,6.659999999999997,0.0,0.0,,
2025-08-01 14:55:59,240.1,240.71,234.05,236.92,241.0,-1.69,102,10737901,142,70,236.81,236.91,1413154,1092381,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.88,236.91,236.90949999999998,0.048501220820266026,237.00650244164052,236.81249755835944,-0.019908574544729163,-0.012940011041757953,-0.00696856350297121,0.0,0.0,0.0,0.0,6.659999999999997,3.9099999999999966,2.75,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:00,240.1,240.71,234.05,236.82,241.0,-1.69,421,10737901,142,70,236.81,236.91,1413154,1092381,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.86777777777777,236.9052380952381,236.906,0.052355063094059934,237.01071012618812,236.8012898738119,-0.02352434730013897,-0.015056878293434156,-0.008467469006704814,0.0,0.0,0.0,0.0,6.659999999999997,3.7900000000000205,2.869999999999976,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:00,240.1,240.71,234.05,236.94,241.0,-1.6800000000000002,3,10740180,32,10,236.92,236.94,1417109,1095699,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.8688888888889,236.90761904761902,236.90699999999998,0.05282543247142789,237.01265086494283,236.80134913505714,-0.016516484389995867,-0.0153487995127465,-0.0011676848772493673,0.0,0.0,0.0,0.0,6.659999999999997,3.890000000000015,2.769999999999982,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:01,240.1,240.71,234.05,236.94,241.0,-1.6800000000000002,2,10740202,35,8,236.92,236.94,1420643,1093710,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.87111111111113,236.90857142857143,236.908,0.05327189443642757,237.01454378887283,236.80145621112715,-0.010837771461638113,-0.014446593902524823,0.00360882244088671,0.0,0.0,0.0,0.0,6.659999999999997,3.7700000000000102,2.8899999999999864,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:02,240.1,240.71,234.05,236.94,241.0,-1.6800000000000002,2,10740202,35,8,236.92,236.94,1420643,1093710,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.87333333333333,236.90952380952382,236.90900000000002,0.05369504534629362,237.0163900906926,236.80160990930744,-0.006265130033852984,-0.012810301128790455,0.006545171094937472,0.0,0.0,0.0,0.0,6.659999999999997,3.7700000000000102,2.8899999999999864,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:02,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,10,10740280,35,141,236.92,236.95,1420131,1092316,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.88444444444445,236.91095238095238,236.908,0.05267577092087983,237.01335154184176,236.80264845815822,-0.0018134579176489751,-0.01061093248656216,0.008797474568913185,0.0,0.0,0.0,0.0,6.659999999999997,3.7700000000000102,2.8899999999999864,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:03,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,1,10740280,35,141,236.92,236.95,1420131,1092316,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.90111111111113,236.91,236.90699999999998,0.051615990994260605,237.0102319819885,236.80376801801145,0.0016949855684629256,-0.008149748875557142,0.009844734444020068,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:03,240.1,240.71,234.05,236.96,241.0,-1.6800000000000002,64,10740770,33,2071,236.95,236.96,1421792,1093986,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.91333333333336,236.9095238095238,236.90749999999997,0.05210061116929758,237.01170122233856,236.80329877766138,0.005222170800351478,-0.005475364940375418,0.010697535740726896,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:04,240.1,240.71,234.05,236.96,241.0,-1.6800000000000002,2,10740770,33,2071,236.95,236.96,1421792,1093986,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.93111111111114,236.91,236.908,0.05257575987391512,237.01315151974782,236.80284848025215,0.00792612309541596,-0.0027950673332171423,0.010721190428633103,0.0,0.0,0.0,0.0,6.659999999999997,3.75,2.9099999999999966,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:04,240.1,240.71,234.05,236.96,241.0,-1.6800000000000002,6,10740810,38,2031,236.95,236.96,1421804,1094033,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.93555555555557,236.91047619047617,236.90899999999996,0.053400177409556514,237.01580035481908,236.80219964518085,0.009954278049150389,-0.00024519825674363576,0.010199476305894024,0.0,0.0,0.0,0.0,6.659999999999997,3.75,2.9099999999999966,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:05,240.1,240.71,234.05,236.96,241.0,-1.6800000000000002,6,10740810,38,2031,236.95,236.96,1421804,1094033,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.95111111111112,236.91142857142853,236.911,0.054570090130450465,237.0201401802609,236.8018598197391,0.011429849274435355,0.002089811249492162,0.009340038024943194,0.0,0.0,0.0,0.0,6.659999999999997,3.75,2.9099999999999966,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:04,240.1,240.71,234.05,236.96,241.0,-1.6800000000000002,6,10740810,39,2031,236.95,236.96,1421635,1094637,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.95333333333332,236.9133333333333,236.913,0.055639819137802304,237.02427963827563,236.8017203617244,0.01245566890369787,0.004162982780333304,0.008292686123364566,0.0,0.0,0.0,0.0,6.659999999999997,3.75,2.9099999999999966,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:06,240.1,240.71,234.05,236.96,241.0,-1.6800000000000002,17,10740810,39,2031,236.95,236.96,1421635,1094637,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.95555555555555,236.9152380952381,236.9145,0.056519675195576755,237.02753935039115,236.80146064960886,0.013117428796647346,0.005953871983596112,0.007163556813051234,0.0,0.0,0.0,0.0,6.659999999999997,3.75,2.9099999999999966,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:06,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,1,10741055,192,128,236.91,236.95,1422067,1093793,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.95666666666668,236.91619047619048,236.91549999999998,0.05698337707753611,237.02946675415507,236.8015332458449,0.012688694481425955,0.007300836483162081,0.005387857998263874,0.0,0.0,0.0,0.0,6.659999999999997,3.75,2.9099999999999966,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:07,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,6,10741055,192,128,236.91,236.95,1422067,1093793,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.95666666666668,236.91714285714286,236.917,0.05750057207955621,237.03200114415912,236.80199885584088,0.012208191020988579,0.008282307390727382,0.003925883630261197,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:07,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,3,10741101,196,82,236.91,236.95,1424801,1094240,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.95666666666668,236.91857142857143,236.9185,0.05797231644230345,237.0344446328846,236.8025553671154,0.011692603511903599,0.008964366614962626,0.002728236896940973,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:08,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,1,10741101,196,82,236.91,236.95,1424801,1094240,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.95555555555555,236.92,236.92350000000002,0.05603335472829515,237.03556670945662,236.81143329054342,0.011155404141391045,0.00940257412024831,0.0017528300211427355,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:07,240.1,240.71,234.05,236.95,241.0,-1.6800000000000002,1,10741102,197,81,236.91,236.95,1425073,1071769,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.95444444444445,236.9247619047619,236.93099999999998,0.04811171210949012,237.02722342421896,236.834776575781,0.01060739433097524,0.009643538162393696,0.0009638561685815436,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:09,240.1,240.71,234.05,236.91,241.0,-1.7000000000000002,79,10741202,97,137,236.91,236.95,1425064,1094965,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,-,236.9488888888889,236.92999999999998,236.93399999999997,0.04453266098873676,237.02306532197744,236.8449346780225,0.006866276737866883,0.009088085877488335,-0.0022218091396214515,0.0,0.0,0.0,0.0,6.659999999999997,3.7600000000000193,2.8999999999999773,6.659999999999997,0.0,0.0,,
2025-08-01 14:56:09,240.1,240.71,234.05,236.95,241.0,-1.7000000000000002,15,10741202,97,137,236.91,236.95,1425064,1094965,236.3,265.1,216.9,NSE Equity,OIL AND NATURAL GAS CORPORATIO,,236.94777777777776,236.93476190476187,236.9415,0.03150187964317201,237.00450375928634,236.87849624071364,0.007047836723415912,0.008680036046673851,-0.0016321993232579386,0.0,0.0,0.0,0.0,6.659999999999997,3.8000000000000114,2.859999999999985,6.659999999999997,0.0,0.0,,
