datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-08-01 09:44:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2432.2,2436,2432.2,2436,10750,13699000,29
2025-08-01 09:45:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2435.7,2443.4,2434.1,2443,30500,13709500,30
2025-08-01 09:46:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2443,2443,2440.9,2441.1,10250,13709500,31
2025-08-01 09:47:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2442,2442,2439.3,2440.7,14250,13709500,32
2025-08-01 09:48:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2441.1,2447.5,2440.8,2447,11500,13695750,33
2025-08-01 09:49:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2447.2,2449.6,2447.2,2449.5,12250,13695750,34
2025-08-01 09:50:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.5,2449.5,2445.1,2448.5,7750,13695750,35
2025-08-01 09:51:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451.5,2453.6,2451.1,2452.4,14500,13689000,36
2025-08-01 09:52:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.7,2454,2449.8,2454,11250,13689000,37
2025-08-01 09:53:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.8,2456,2452.5,2454.3,19000,13689000,38
2025-08-01 09:54:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2455,2456,2453.8,2454.2,18000,13685000,39
2025-08-01 09:55:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.5,2455.2,2447.9,2451.1,23000,13685000,40
2025-08-01 09:56:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.5,2452,2449.4,2449.5,11750,13685000,41
2025-08-01 09:57:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450,2452.5,2450,2450.8,12250,13689750,42
2025-08-01 09:58:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450.3,2451.9,2450.1,2451.7,10250,13689750,43
2025-08-01 09:59:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451.5,2454,2450.7,2454,8750,13689750,44
2025-08-01 10:00:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.6,2457,2452.2,2455.4,31500,13701750,45
2025-08-01 10:01:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2456.1,2460.9,2456.1,2460.8,31000,13701750,46
2025-08-01 10:02:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2460.8,2461.7,2458.5,2458.8,15500,13701750,47
2025-08-01 10:03:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2459.5,2464,2458,2463.6,18750,13715250,48
2025-08-01 10:04:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2464,2464.4,2462,2463,23000,13715250,49
2025-08-01 10:05:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2462.9,2462.9,2459,2461.2,16750,13715250,50
2025-08-01 10:06:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.2,2464,2461.2,2463.8,12500,13717250,51
2025-08-01 10:07:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2463.1,2463.1,2461,2461.1,15000,13717250,52
2025-08-01 10:08:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2456.3,2458.1,2455.2,2455.2,13750,13717250,53
2025-08-01 10:09:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2455.7,2458.4,2452.9,2458.4,8750,13716000,54
2025-08-01 10:10:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2458.9,2460,2457.1,2458,11750,13716000,55
2025-08-01 10:11:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2459.2,2459.2,2455.5,2455.5,4500,13716000,56
2025-08-01 10:12:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454,2455.5,2454,2454.8,10000,13718000,57
2025-08-01 10:13:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.8,2455.5,2453.4,2455,6000,13718000,58
2025-08-01 10:14:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.6,2454.5,2451.6,2454.5,6750,13718000,59
2025-08-01 10:15:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454,2454.7,2453.3,2453.3,10000,13717000,60
2025-08-01 10:16:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.5,2454.6,2452.5,2454,5500,13717000,61
2025-08-01 10:17:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.8,2454.5,2451.7,2451.7,5500,13717000,62
2025-08-01 10:18:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452,2455.4,2452,2453.2,9250,13714500,63
2025-08-01 10:19:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.9,2455.5,2452.9,2453.4,9000,13714500,64
2025-08-01 10:20:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.5,2453.5,2449.8,2453,9000,13714500,65
2025-08-01 10:21:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.7,2455.5,2452.1,2453.8,4750,13717750,66
2025-08-01 10:22:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.8,2458.9,2453.7,2458.8,11500,13717750,67
2025-08-01 10:23:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2458.3,2460.6,2457.1,2458.3,15000,13717750,68
2025-08-01 10:24:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2459.7,2462.8,2459,2461.9,7000,13724500,69
2025-08-01 10:25:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.8,2462.5,2461.4,2462,6000,13724500,70
2025-08-01 10:26:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.6,2463.9,2460.3,2460.3,10250,13724500,71
2025-08-01 10:27:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2460.5,2461.9,2459.3,2461.1,8750,13729250,72
2025-08-01 10:28:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461,2461.3,2460.2,2461.3,4250,13729250,73
2025-08-01 10:29:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.5,2463.5,2461.1,2463.5,10500,13729250,74
2025-08-01 10:30:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2464.2,2465.9,2464.2,2464.9,25750,13731500,75
2025-08-01 10:31:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465.3,2467.3,2465,2465.9,19750,13731500,76
2025-08-01 10:32:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2464.9,2465.9,2464.9,2465,5250,13731500,77
2025-08-01 10:33:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465.5,2466.4,2464.8,2466.4,4750,13739750,78
2025-08-01 10:34:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2466.6,2466.6,2462.8,2464.2,9250,13739750,79
2025-08-01 10:35:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465,2465,2463.4,2463.4,2250,13739750,80
2025-08-01 10:36:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2463.9,2467.2,2463.9,2466.3,8000,13743000,81
2025-08-01 10:37:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2466.3,2466.3,2465,2465.6,6500,13743000,82
2025-08-01 10:38:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2466.2,2466.2,2464.6,2465.6,6000,13743000,83
2025-08-01 10:39:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2464.4,2465.9,2464.3,2465.4,5000,13739750,84
2025-08-01 10:40:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465.4,2466.3,2465.1,2465.5,6750,13739750,85
2025-08-01 10:41:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465.1,2465.3,2463,2464.6,5000,13739750,86
2025-08-01 10:42:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465,2465.5,2464.4,2465.5,3250,13742500,87
2025-08-01 10:43:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465.4,2468.5,2465.4,2468.5,10500,13742500,88
2025-08-01 10:44:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2468.2,2469.5,2468,2469.5,10000,13742500,89
2025-08-01 10:45:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2470.1,2470.3,2466.6,2467.8,6500,13744000,90
2025-08-01 10:46:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2467.9,2468,2466.9,2467.6,5250,13744000,91
2025-08-01 10:47:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2467.7,2472.7,2467.7,2471.7,15000,13744000,92
2025-08-01 10:48:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2472.4,2474,2472.4,2473.3,11250,13746750,93
2025-08-01 10:49:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2474.4,2477.3,2474.4,2474.6,21000,13746750,94
2025-08-01 10:50:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2474.6,2474.9,2471.7,2472.7,10500,13746750,95
2025-08-01 10:51:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2472.6,2474.6,2471.5,2474.6,9250,13744250,96
2025-08-01 10:52:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2473.6,2474.6,2472.4,2474.1,3500,13744250,97
2025-08-01 10:53:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2474.1,2477.7,2474.1,2476,14500,13744250,98
2025-08-01 10:54:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2477,2477,2472.3,2472.8,3250,13752500,99
2025-08-01 10:55:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2472.9,2474.6,2465.1,2466,17250,13752500,100
2025-08-01 10:56:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2466.9,2467.6,2466.5,2467.1,6500,13752500,101
2025-08-01 10:57:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2467.4,2471.4,2466.8,2471.3,3500,13751000,102
2025-08-01 10:58:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2470.5,2471,2470.4,2470.5,2250,13751000,103
2025-08-01 10:59:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2471.2,2471.3,2469.7,2470.8,2000,13751000,104
2025-08-01 11:00:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2470.8,2471.3,2470,2470,5250,13754000,105
2025-08-01 11:01:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2470,2476,2470,2475.2,43250,13754000,106
2025-08-01 11:02:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2474.1,2477.4,2474.1,2474.6,10000,13754000,107
2025-08-01 11:03:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2474.1,2475.2,2473.8,2474.3,2500,13749250,108
2025-08-01 11:04:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2473.8,2474.7,2473.8,2474,2750,13749250,109
2025-08-01 11:05:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2474.4,2474.4,2473.2,2473.2,1750,13749250,110
2025-08-01 11:06:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2473.3,2473.3,2471.9,2472.8,4500,13751000,111
2025-08-01 11:07:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2472.6,2473,2472.6,2472.6,2250,13751000,112
2025-08-01 11:08:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2473,2473.7,2471.4,2472.1,6000,13751000,113
2025-08-01 11:09:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2472,2473.2,2471.6,2473.2,7500,13751000,114
2025-08-01 11:10:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2472.9,2473.5,2471.6,2471.9,3250,13755250,115
2025-08-01 11:11:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2471.9,2473.6,2471.7,2473.6,3750,13755250,116
