datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-08-01 10:04:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.6,1401.2,1399.2,1401.2,104000,107569500,49
2025-08-01 10:05:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.7,1401.7,1399.8,1400.4,70000,107569500,50
2025-08-01 10:06:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.3,1401.3,1400,1400.2,38000,107597500,51
2025-08-01 10:07:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.5,1400.8,1399.6,1399.6,64500,107597500,52
2025-08-01 10:08:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400.1,1399,1399,60000,107597500,53
2025-08-01 10:09:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.4,1400.7,1399.4,1400.6,32500,107623000,54
2025-08-01 10:10:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.1,1401.5,1399.9,1401.5,48000,107623000,55
2025-08-01 10:11:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.6,1401.6,1400.1,1400.5,32000,107623000,56
2025-08-01 10:12:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.8,1401.4,1399.8,1401.4,15500,107638000,57
2025-08-01 10:13:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401,1401.5,1400.6,1401.1,21000,107638000,58
2025-08-01 10:14:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.3,1401.5,1400.8,1401.5,24000,107638000,59
2025-08-01 10:15:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.8,1401.5,1400.2,1400.6,19000,107648500,60
2025-08-01 10:16:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.4,1401.4,1399.9,1399.9,21500,107648500,61
2025-08-01 10:17:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400.3,1399.8,1400,20000,107648500,62
