datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-08-01 09:15:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331,331,328.6,328.6,263200,105120200,0
2025-08-01 09:16:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,327.3,328.7,327.3,328.7,211500,105120200,1
2025-08-01 09:18:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,328.45,329,328.45,328.75,131600,105059100,2
2025-08-01 09:19:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,328.6,329.25,328.6,329.25,129250,105059100,3
2025-08-01 09:20:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,328.8,329,328.8,329,89300,105059100,4
2025-08-01 09:21:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,329.25,329.25,328.4,328.9,190350,105122550,5
2025-08-01 09:22:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,328.9,328.9,328.55,328.9,82250,105122550,6
2025-08-01 09:23:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,328.9,328.9,328.3,328.8,195050,105122550,7
2025-08-01 09:24:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,328.9,331.2,328.9,330.8,545200,105256500,8
2025-08-01 09:25:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331,331.5,330.5,331.35,477050,105256500,9
2025-08-01 09:26:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.05,331.75,330.95,331.75,270250,105256500,10
2025-08-01 09:27:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.7,332.15,331.1,331.3,267900,105399850,11
2025-08-01 09:28:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,330.95,331.4,330.55,331.4,108100,105399850,12
2025-08-01 09:29:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.85,332,331.3,331.6,305500,105399850,13
2025-08-01 09:30:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.1,331.3,330.9,331.25,96350,105515000,14
2025-08-01 09:31:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,330.9,331.85,330.8,331.65,180950,105515000,15
2025-08-01 09:32:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.85,332.3,331.75,332.3,213850,105515000,16
2025-08-01 09:33:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,332.2,332.35,331.9,332.2,133950,105606650,17
2025-08-01 09:34:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,332.35,332.35,331.65,331.65,124550,105606650,18
2025-08-01 09:35:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.65,331.75,331.25,331.75,65800,105606650,19
2025-08-01 09:36:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.6,331.85,331.5,331.6,21150,105646600,20
2025-08-01 09:37:00,JIOFIN,NFO,Futures,28-AUG-25,Others,0,331.5,331.5,331.15,331.35,56400,105646600,21
