Timestamp,Open,High,Low,Close,PrevClose,Change,Volume,TotalVolume,BuyQty,SellQty,BuyPrice,SellPrice,TotalBuyQty,TotalSellQty,AvgPrice,UpperCircuit,LowerCircuit,Exchange,StockName,Trend,MA_Fast,MA_Slow,BB_Mid,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Hist,UpMove,DownMove,+DM,-DM,TR_tmp1,TR_tmp2,TR_tmp3,TR,+DI,-DI,DX,ADX
2025-08-01 14:55:42,3636,3636,3592.9,3603.2,3636.5,-0.91,3,831091,25,10,3603.2,3603.4,97624,139107,3609.08,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,43.09999999999991,,,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:43,3636,3636,3592.9,3603.2,3636.5,-0.92,4,831468,23,121,3603.2,3603.5,97616,138855,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,-,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.09999999999991,32.80000000000018,10.299999999999727,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:47,3636,3636,3592.9,3603.5,3636.5,-0.92,4,831468,23,121,3603.2,3603.5,97616,138855,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,,,,,,,0.023931623931730428,0.004786324786346086,0.01914529914538434,0.0,0.0,0.0,0.0,43.09999999999991,32.80000000000018,10.299999999999727,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:49,3636,3636,3592.9,3603.4,3636.5,-0.91,100,831639,164,69,3603.2,3603.4,97822,138837,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,-,,,,,,,0.034431538705121056,0.010715367570101081,0.023716171135019976,0.0,0.0,0.0,0.0,43.09999999999991,32.5,10.599999999999909,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:51,3636,3636,3592.9,3603.2,3636.5,-0.91,4,831639,164,69,3603.2,3603.4,97822,138837,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,,,,,,,0.026311169496693765,0.013834527955419618,0.012476641541274147,0.0,0.0,0.0,0.0,43.09999999999991,32.59999999999991,10.5,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:54,3636,3636,3592.9,3603.3,3636.5,-0.91,1,831868,5,91,3603.2,3603.3,97612,138854,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,-,,,,,,,0.027626422459434252,0.016592906856222545,0.011033515603211707,0.0,0.0,0.0,0.0,43.09999999999991,32.80000000000018,10.299999999999727,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:55,3636,3636,3592.9,3603.2,3636.5,-0.91,2,831868,5,91,3603.2,3603.3,97612,138854,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,,,,,,,0.02036485230200924,0.017347295945379884,0.0030175563566293556,0.0,0.0,0.0,0.0,43.09999999999991,32.69999999999982,10.400000000000091,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:58,3636,3636,3592.9,3603.3,3636.5,-0.91,8,831868,5,91,3603.2,3603.3,97612,138854,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,,,,,,,0.022420717822114966,0.0183619803207269,0.004058737501388066,0.0,0.0,0.0,0.0,43.09999999999991,32.80000000000018,10.299999999999727,43.09999999999991,0.0,0.0,,
2025-08-01 14:55:58,3636,3636,3592.9,3603.3,3636.5,-0.91,8,832214,4,225,3603.3,3603.6,97901,138702,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,-,3603.288888888889,,,,,,0.023775931915224646,0.01944477063962645,0.004331161275598197,0.0,0.0,0.0,0.0,43.09999999999991,32.69999999999982,10.400000000000091,43.09999999999991,0.0,0.0,,
2025-08-01 14:56:02,3636,3636,3592.9,3603.6,3636.5,-0.91,2,832214,4,225,3603.3,3603.6,97901,138702,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,3603.3333333333335,,,,,,0.048498382479010615,0.025255493007503287,0.02324288947150733,0.0,0.0,0.0,0.0,43.09999999999991,32.69999999999982,10.400000000000091,43.09999999999991,0.0,0.0,,
2025-08-01 14:56:04,3636,3636,3592.9,3603.3,3636.5,-0.91,4,832252,12,184,3603.3,3603.6,97912,136885,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,-,3603.344444444445,,,,,,0.04338351175283606,0.028881096756569843,0.014502414996266214,0.0,0.0,0.0,0.0,43.09999999999991,32.40000000000009,10.699999999999818,43.09999999999991,0.0,0.0,,
2025-08-01 14:56:05,3636,3636,3592.9,3603.3,3636.5,-0.91,4,832252,12,184,3603.3,3603.6,97912,136885,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,3603.322222222222,,,,,,0.038881735409177054,0.03088122448709129,0.008000510922085764,0.0,0.0,0.0,0.0,43.09999999999991,32.69999999999982,10.400000000000091,43.09999999999991,0.0,0.0,,
2025-08-01 14:56:08,3636,3636,3592.9,3603.6,3636.5,-0.91,1,832252,12,184,3603.3,3603.6,97912,136885,3609.07,4000.1,3272.9,NSE Equity,LARSEN AND TOUBRO LIMITED,,3603.344444444445,,,,,,0.058843229893227544,0.03647362556831854,0.022369604324909004,0.0,0.0,0.0,0.0,43.09999999999991,32.69999999999982,10.400000000000091,43.09999999999991,0.0,0.0,,
